X,Y,PM25
-10.45,52.15,9.4
-10.45,51.85,3.7
-10.35,52.25,5.7
-10.35,52.15,6.8
-10.35,51.95,3.8
-10.35,51.85,7.3
-10.35,51.75,2.1
-10.25,53.65,0.5
-10.25,52.25,6
-10.25,52.15,4.2
-10.25,51.95,6.4
-10.25,51.85,7.5
-10.15,54.15,1
-10.15,54.05,1.1
-10.15,53.95,3.7
-10.15,53.75,0.7
-10.15,53.65,3.6
-10.15,53.55,4.2
-10.15,53.45,4.7
-10.15,52.25,4.1
-10.15,52.15,2.4
-10.15,52.05,2.3
-10.15,51.95,5.7
-10.15,51.85,4.8
-10.15,51.75,6
-10.15,51.65,2.4
-10.15,51.55,2.3
-10.05,54.25,3.8
-10.05,54.15,1.3
-10.05,54.05,1.7
-10.05,53.95,4
-10.05,53.75,1
-10.05,53.65,1.1
-10.05,53.55,2.7
-10.05,53.45,5
-10.05,53.35,2
-10.05,52.35,0.7
-10.05,52.25,4.8
-10.05,52.15,5.1
-10.05,52.05,3
-10.05,51.95,3.1
-10.05,51.85,3.8
-10.05,51.75,5.7
-10.05,51.65,5.7
-10.05,51.55,2.7
-9.95,54.25,3.6
-9.95,54.15,3
-9.95,54.05,3.7
-9.95,53.95,2.5
-9.95,53.85,1.8
-9.95,53.75,1.3
-9.95,53.65,2.6
-9.95,53.55,4.7
-9.95,53.45,6.4
-9.95,53.35,4.5
-9.95,52.55,1.9
-9.95,52.45,1.8
-9.95,52.25,3.8
-9.95,52.15,3.2
-9.95,52.05,4.2
-9.95,51.95,3.4
-9.95,51.85,3.2
-9.95,51.75,8.1
-9.95,51.65,5.4
-9.85,54.35,1.3
-9.85,54.25,3.2
-9.85,54.15,2.2
-9.85,54.05,3.3
-9.85,53.95,2.5
-9.85,53.85,3
-9.85,53.75,4.6
-9.85,53.65,3.8
-9.85,53.55,4.4
-9.85,53.45,5.3
-9.85,53.35,6.4
-9.85,52.55,4.8
-9.85,52.45,4
-9.85,52.35,3.7
-9.85,52.25,2.9
-9.85,52.15,3.2
-9.85,52.05,2.8
-9.85,51.95,3.2
-9.85,51.85,3.4
-9.85,51.75,4.9
-9.85,51.65,4.7
-9.85,51.55,5.2
-9.85,51.45,2.3
-9.75,54.35,1.3
-9.75,54.25,1.5
-9.75,54.15,3.4
-9.75,54.05,3.8
-9.75,53.95,3.1
-9.75,53.85,3
-9.75,53.75,3.7
-9.75,53.65,1.1
-9.75,53.55,3.2
-9.75,53.45,6.3
-9.75,53.35,4.8
-9.75,53.25,6.7
-9.75,53.15,2.1
-9.75,52.65,6.6
-9.75,52.55,4.6
-9.75,52.45,4.9
-9.75,52.35,4.1
-9.75,52.25,3.8
-9.75,52.15,3.5
-9.75,52.05,2.6
-9.75,51.95,3.2
-9.75,51.85,3.2
-9.75,51.75,4.8
-9.75,51.65,3.8
-9.75,51.55,2.4
-9.75,51.45,5.4
-9.65,54.35,1.5
-9.65,54.25,3.1
-9.65,54.15,4
-9.65,54.05,3.6
-9.65,53.95,3.2
-9.65,53.85,5.6
-9.65,53.75,4.6
-9.65,53.65,1.5
-9.65,53.55,1.2
-9.65,53.45,4.5
-9.65,53.35,3.7
-9.65,53.25,4.4
-9.65,53.15,2.2
-9.65,52.75,2.5
-9.65,52.65,5.7
-9.65,52.55,4.6
-9.65,52.45,5
-9.65,52.35,4.3
-9.65,52.25,4.4
-9.65,52.15,4
-9.65,52.05,3.2
-9.65,51.95,3.2
-9.65,51.85,2.8
-9.65,51.75,3.9
-9.65,51.65,3.2
-9.65,51.55,3.1
-9.65,51.45,4
-9.55,54.35,1.3
-9.55,54.25,2.1
-9.55,54.15,3.4
-9.55,54.05,3.5
-9.55,53.95,3.2
-9.55,53.85,4.9
-9.55,53.75,4.2
-9.55,53.65,1.3
-9.55,53.55,1.3
-9.55,53.45,3.8
-9.55,53.35,6.3
-9.55,53.25,4.2
-9.55,53.05,5.6
-9.55,52.75,4.9
-9.55,52.65,5.5
-9.55,52.55,5.5
-9.55,52.45,4.5
-9.55,52.35,4.2
-9.55,52.25,3.7
-9.55,52.15,4.1
-9.55,52.05,3.1
-9.55,51.95,3.4
-9.55,51.85,4.2
-9.55,51.75,3.8
-9.55,51.65,4.6
-9.55,51.55,3.5
-9.55,51.45,4.4
-9.45,54.35,1.9
-9.45,54.25,2.3
-9.45,54.15,3.7
-9.45,54.05,3.9
-9.45,53.95,3.2
-9.45,53.85,5.6
-9.45,53.75,4.6
-9.45,53.65,4
-9.45,53.55,4.4
-9.45,53.45,3.8
-9.45,53.35,3.6
-9.45,53.25,3.8
-9.45,52.95,4.5
-9.45,52.85,4.5
-9.45,52.75,5.3
-9.45,52.65,4.6
-9.45,52.55,4.7
-9.45,52.45,4.2
-9.45,52.35,3.7
-9.45,52.25,3.5
-9.45,52.15,3.6
-9.45,52.05,3.6
-9.45,51.95,3.8
-9.45,51.85,4.1
-9.45,51.75,4.8
-9.45,51.65,3.8
-9.45,51.55,5.3
-9.45,51.45,5.9
-9.35,54.35,1.7
-9.35,54.25,3.8
-9.35,54.15,4.1
-9.35,54.05,3.4
-9.35,53.95,4.5
-9.35,53.85,5.2
-9.35,53.75,5.2
-9.35,53.65,4.3
-9.35,53.55,5.3
-9.35,53.45,4.2
-9.35,53.35,3.7
-9.35,53.25,3.2
-9.35,53.05,4.6
-9.35,52.95,5.1
-9.35,52.85,5
-9.35,52.75,5
-9.35,52.65,5.8
-9.35,52.55,4.6
-9.35,52.45,5.2
-9.35,52.35,4.9
-9.35,52.25,4.1
-9.35,52.15,3.8
-9.35,52.05,3.5
-9.35,51.95,3.7
-9.35,51.85,3.6
-9.35,51.75,4.9
-9.35,51.65,6.3
-9.35,51.55,4.9
-9.35,51.45,3.2
-9.25,54.35,1.5
-9.25,54.25,2.8
-9.25,54.15,3.4
-9.25,54.05,3.9
-9.25,53.95,4.9
-9.25,53.85,5.3
-9.25,53.75,5.4
-9.25,53.65,4.2
-9.25,53.55,5.1
-9.25,53.45,4.6
-9.25,53.35,4.4
-9.25,53.25,3.9
-9.25,53.15,5.3
-9.25,53.05,4.8
-9.25,52.95,4.4
-9.25,52.85,3.9
-9.25,52.75,3.6
-9.25,52.65,6.1
-9.25,52.55,4.6
-9.25,52.45,5.5
-9.25,52.35,4.3
-9.25,52.25,3.1
-9.25,52.15,2.3
-9.25,52.05,3.6
-9.25,51.95,3.9
-9.25,51.85,4
-9.25,51.75,4.5
-9.25,51.65,6
-9.25,51.55,4.5
-9.25,51.45,3.1
-9.15,54.25,3.3
-9.15,54.15,3.4
-9.15,54.05,4
-9.15,53.95,4.9
-9.15,53.85,5.3
-9.15,53.75,4.8
-9.15,53.65,4.4
-9.15,53.55,5.2
-9.15,53.45,5.8
-9.15,53.35,6.1
-9.15,53.25,3.1
-9.15,53.15,2.7
-9.15,53.05,3.6
-9.15,52.95,4.8
-9.15,52.85,4.3
-9.15,52.75,4
-9.15,52.65,4.9
-9.15,52.55,5.2
-9.15,52.45,5.2
-9.15,52.35,4.9
-9.15,52.25,3.8
-9.15,52.15,4.2
-9.15,52.05,4
-9.15,51.95,4.1
-9.15,51.85,5.5
-9.15,51.75,4.7
-9.15,51.65,6
-9.15,51.55,6
-9.05,54.25,2.7
-9.05,54.15,2.9
-9.05,54.05,3.2
-9.05,53.95,3.8
-9.05,53.85,4.3
-9.05,53.75,4
-9.05,53.65,4.3
-9.05,53.55,5
-9.05,53.45,4.7
-9.05,53.35,4.4
-9.05,53.25,5.9
-9.05,53.15,4.4
-9.05,53.05,4.7
-9.05,52.95,4.6
-9.05,52.85,4.3
-9.05,52.75,4.1
-9.05,52.65,4.8
-9.05,52.55,5.3
-9.05,52.45,4.7
-9.05,52.35,4.2
-9.05,52.25,4
-9.05,52.15,4.4
-9.05,52.05,3.8
-9.05,51.95,4.2
-9.05,51.85,4.5
-9.05,51.75,5
-9.05,51.65,6.5
-9.05,51.55,6
-8.95,54.25,2.6
-8.95,54.15,3.2
-8.95,54.05,3
-8.95,53.95,3.1
-8.95,53.85,4.3
-8.95,53.75,4.8
-8.95,53.65,4.8
-8.95,53.55,5.3
-8.95,53.45,5.6
-8.95,53.35,4.9
-8.95,53.25,6.3
-8.95,53.15,5.7
-8.95,53.05,5.3
-8.95,52.95,4.5
-8.95,52.85,4.3
-8.95,52.75,3.7
-8.95,52.65,5
-8.95,52.55,4.8
-8.95,52.45,4.7
-8.95,52.35,4.6
-8.95,52.25,3.9
-8.95,52.15,4.2
-8.95,52.05,3.9
-8.95,51.95,4.3
-8.95,51.85,4.9
-8.95,51.75,3.9
-8.95,51.65,5.9
-8.95,51.55,6
-8.85,54.25,1.6
-8.85,54.15,2.9
-8.85,54.05,2.7
-8.85,53.95,3.2
-8.85,53.85,3.9
-8.85,53.75,4.3
-8.85,53.65,4.7
-8.85,53.55,5.3
-8.85,53.45,4.8
-8.85,53.35,5
-8.85,53.25,5.8
-8.85,53.15,5.9
-8.85,53.05,5.2
-8.85,52.95,4.7
-8.85,52.85,4.6
-8.85,52.75,4.6
-8.85,52.65,5.4
-8.85,52.55,5.3
-8.85,52.45,4.4
-8.85,52.35,4.5
-8.85,52.25,3.9
-8.85,52.15,4
-8.85,52.05,3.8
-8.85,51.95,4.5
-8.85,51.85,4.9
-8.85,51.75,4.9
-8.85,51.65,6.1
-8.85,51.55,6.2
-8.75,54.75,5
-8.75,54.65,6.7
-8.75,54.25,2
-8.75,54.15,2.9
-8.75,54.05,3.1
-8.75,53.95,3.8
-8.75,53.85,4.1
-8.75,53.75,4.1
-8.75,53.65,4.6
-8.75,53.55,4.6
-8.75,53.45,4.5
-8.75,53.35,4.4
-8.75,53.25,4.8
-8.75,53.15,5.3
-8.75,53.05,5.4
-8.75,52.95,5.1
-8.75,52.85,4.5
-8.75,52.75,4.1
-8.75,52.65,5.1
-8.75,52.55,5.3
-8.75,52.45,4
-8.75,52.35,3.6
-8.75,52.25,4
-8.75,52.15,4.4
-8.75,52.05,4.6
-8.75,51.95,4.4
-8.75,51.85,4.3
-8.75,51.75,6.8
-8.75,51.65,6.3
-8.75,51.55,3
-8.65,54.75,5.3
-8.65,54.65,4.9
-8.65,54.35,3.4
-8.65,54.25,3.8
-8.65,54.15,3.2
-8.65,54.05,3
-8.65,53.95,3.9
-8.65,53.85,3.7
-8.65,53.75,4.3
-8.65,53.65,4.3
-8.65,53.55,4.3
-8.65,53.45,4.2
-8.65,53.35,4
-8.65,53.25,4.5
-8.65,53.15,5
-8.65,53.05,4.2
-8.65,52.95,4.3
-8.65,52.85,4.4
-8.65,52.75,4.1
-8.65,52.65,4.9
-8.65,52.55,5
-8.65,52.45,3.8
-8.65,52.35,4.3
-8.65,52.25,4.1
-8.65,52.15,4.3
-8.65,52.05,4.9
-8.65,51.95,4.6
-8.65,51.85,4.6
-8.65,51.75,6.2
-8.65,51.65,6.8
-8.65,51.55,2.8
-8.55,55.05,2
-8.55,54.95,2.8
-8.55,54.85,3.9
-8.55,54.75,2.8
-8.55,54.65,2.6
-8.55,54.45,2.2
-8.55,54.35,4.7
-8.55,54.25,4.1
-8.55,54.15,4.5
-8.55,54.05,4.3
-8.55,53.95,4.2
-8.55,53.85,3.7
-8.55,53.75,4.1
-8.55,53.65,3.7
-8.55,53.55,3.9
-8.55,53.45,3.6
-8.55,53.35,4.3
-8.55,53.25,4.9
-8.55,53.15,5.1
-8.55,53.05,4.6
-8.55,52.95,4.9
-8.55,52.85,5.2
-8.55,52.75,5
-8.55,52.65,5.2
-8.55,52.55,4.6
-8.55,52.45,4.4
-8.55,52.35,5.1
-8.55,52.25,4.2
-8.55,52.15,5.1
-8.55,52.05,4.9
-8.55,51.95,4.8
-8.55,51.85,5.3
-8.55,51.75,5.9
-8.55,51.65,6.3
-8.45,55.05,4.7
-8.45,54.95,5.8
-8.45,54.85,4.6
-8.45,54.75,7.8
-8.45,54.65,3.9
-8.45,54.45,4.4
-8.45,54.35,3
-8.45,54.25,3.5
-8.45,54.15,4
-8.45,54.05,4.4
-8.45,53.95,3.9
-8.45,53.85,3.4
-8.45,53.75,3.9
-8.45,53.65,3.7
-8.45,53.55,3.5
-8.45,53.45,3.7
-8.45,53.35,4.4
-8.45,53.25,5.3
-8.45,53.15,5
-8.45,53.05,5.1
-8.45,52.95,5.2
-8.45,52.85,5.5
-8.45,52.75,4.9
-8.45,52.65,4.9
-8.45,52.55,4.7
-8.45,52.45,4.2
-8.45,52.35,4.9
-8.45,52.25,5.6
-8.45,52.15,4.9
-8.45,52.05,4.5
-8.45,51.95,4.8
-8.45,51.85,4.5
-8.45,51.75,6.1
-8.45,51.65,3.1
-8.35,55.15,1.6
-8.35,55.05,1.4
-8.35,54.95,5.2
-8.35,54.85,4.6
-8.35,54.75,4.2
-8.35,54.65,3
-8.35,54.45,3.3
-8.35,54.35,2.9
-8.35,54.25,3.7
-8.35,54.15,4.2
-8.35,54.05,3.8
-8.35,53.95,4.1
-8.35,53.85,3.5
-8.35,53.75,4.1
-8.35,53.65,4.4
-8.35,53.55,4
-8.35,53.45,3.7
-8.35,53.35,4.5
-8.35,53.25,5.7
-8.35,53.15,5.3
-8.35,53.05,5.1
-8.35,52.95,4.6
-8.35,52.85,4
-8.35,52.75,4.9
-8.35,52.65,4.2
-8.35,52.55,4.2
-8.35,52.45,5.2
-8.35,52.35,6
-8.35,52.25,5.1
-8.35,52.15,5
-8.35,52.05,4.6
-8.35,51.95,4.4
-8.35,51.85,6.9
-8.35,51.75,6
-8.25,55.15,2.3
-8.25,55.05,2.6
-8.25,54.95,4.2
-8.25,54.85,3.4
-8.25,54.75,3.8
-8.25,54.65,4.6
-8.25,54.55,5.2
-8.25,54.45,4.3
-8.25,54.35,3.8
-8.25,54.25,4.1
-8.25,54.15,4.1
-8.25,54.05,3.9
-8.25,53.95,4.6
-8.25,53.85,4.5
-8.25,53.75,5
-8.25,53.65,4.5
-8.25,53.55,4
-8.25,53.45,4.2
-8.25,53.35,4.2
-8.25,53.25,4.7
-8.25,53.15,5.3
-8.25,53.05,5.8
-8.25,52.95,5.3
-8.25,52.85,4.9
-8.25,52.75,4.6
-8.25,52.65,4.6
-8.25,52.55,4.5
-8.25,52.45,4.7
-8.25,52.35,5.1
-8.25,52.25,5.3
-8.25,52.15,4.9
-8.25,52.05,4.7
-8.25,51.95,4.7
-8.25,51.85,6.6
-8.25,51.75,5.6
-8.15,55.15,0.6
-8.15,55.05,2.3
-8.15,54.95,3.6
-8.15,54.85,1.5
-8.15,54.75,4
-8.15,54.65,4.4
-8.15,54.55,3.7
-8.15,54.45,5
-8.15,54.35,3.8
-8.15,54.25,3.9
-8.15,54.15,4.5
-8.15,54.05,4.1
-8.15,53.95,4.5
-8.15,53.85,4.8
-8.15,53.75,4.8
-8.15,53.65,4.4
-8.15,53.55,4.4
-8.15,53.45,4.6
-8.15,53.35,4.8
-8.15,53.25,4.6
-8.15,53.15,5.7
-8.15,53.05,6
-8.15,52.95,5.3
-8.15,52.85,4.7
-8.15,52.75,4.3
-8.15,52.65,4.3
-8.15,52.55,5
-8.15,52.45,5
-8.15,52.35,4.8
-8.15,52.25,5.1
-8.15,52.15,5.4
-8.15,52.05,5.5
-8.15,51.95,6
-8.15,51.85,8.6
-8.15,51.75,3.2
-8.05,55.25,1.6
-8.05,55.15,0.6
-8.05,55.05,3.2
-8.05,54.95,1.7
-8.05,54.85,1.4
-8.05,54.75,3.4
-8.05,54.65,6.1
-8.05,54.55,5.5
-8.05,54.45,4.8
-8.05,54.35,4.2
-8.05,54.25,4
-8.05,54.15,4.8
-8.05,54.05,5
-8.05,53.95,4.4
-8.05,53.85,4.4
-8.05,53.75,4.3
-8.05,53.65,4
-8.05,53.55,4.8
-8.05,53.45,5.4
-8.05,53.35,4.5
-8.05,53.25,4.4
-8.05,53.15,5.8
-8.05,53.05,6
-8.05,52.95,5.8
-8.05,52.85,4.7
-8.05,52.75,4.6
-8.05,52.65,4.2
-8.05,52.55,5.4
-8.05,52.45,4.9
-8.05,52.35,5
-8.05,52.25,5
-8.05,52.15,5.5
-8.05,52.05,5.2
-8.05,51.95,6
-8.05,51.85,6.3
-7.95,55.25,1.9
-7.95,55.15,3.9
-7.95,55.05,3.5
-7.95,54.95,1.6
-7.95,54.85,3.5
-7.95,54.75,1.6
-7.95,54.65,5.5
-7.95,54.55,6.9
-7.95,54.45,2.8
-7.95,54.35,4
-7.95,54.25,4
-7.95,54.15,3.8
-7.95,54.05,4.4
-7.95,53.95,4.3
-7.95,53.85,4.2
-7.95,53.75,4
-7.95,53.65,4.6
-7.95,53.55,4.5
-7.95,53.45,4.4
-7.95,53.35,4.2
-7.95,53.25,4
-7.95,53.15,4.6
-7.95,53.05,6.3
-7.95,52.95,6.3
-7.95,52.85,4.4
-7.95,52.75,4.4
-7.95,52.65,4.3
-7.95,52.55,5.4
-7.95,52.45,4.7
-7.95,52.35,4.8
-7.95,52.25,5.7
-7.95,52.15,5.4
-7.95,52.05,6.5
-7.95,51.95,6.1
-7.95,51.85,6.7
-7.85,55.25,4.3
-7.85,55.15,3.7
-7.85,55.05,4.6
-7.85,54.95,4.9
-7.85,54.85,4
-7.85,54.75,4.1
-7.85,54.65,4.6
-7.85,54.55,5.5
-7.85,54.45,3.6
-7.85,54.35,4
-7.85,54.25,4.3
-7.85,54.15,4.4
-7.85,54.05,4.8
-7.85,53.95,4.7
-7.85,53.85,4.9
-7.85,53.75,4.1
-7.85,53.65,4.4
-7.85,53.55,5.2
-7.85,53.45,5.1
-7.85,53.35,4.6
-7.85,53.25,4.1
-7.85,53.15,4.2
-7.85,53.05,5.4
-7.85,52.95,5.8
-7.85,52.85,4.7
-7.85,52.75,4.3
-7.85,52.65,4.5
-7.85,52.55,5.3
-7.85,52.45,4.8
-7.85,52.35,4.2
-7.85,52.25,5.4
-7.85,52.15,6.1
-7.85,52.05,6.1
-7.85,51.95,7.4
-7.85,51.85,3.2
-7.75,55.25,3.8
-7.75,55.15,2.7
-7.75,55.05,4.5
-7.75,54.95,4.8
-7.75,54.85,4.8
-7.75,54.75,4.2
-7.75,54.65,5.3
-7.75,54.55,3.8
-7.75,54.45,4.4
-7.75,54.35,4
-7.75,54.25,3.9
-7.75,54.15,4.5
-7.75,54.05,4.8
-7.75,53.95,5
-7.75,53.85,5.1
-7.75,53.75,4.3
-7.75,53.65,4.9
-7.75,53.55,4.9
-7.75,53.45,5.2
-7.75,53.35,4.5
-7.75,53.25,4.3
-7.75,53.15,4.1
-7.75,53.05,5.3
-7.75,52.95,5.2
-7.75,52.85,4.6
-7.75,52.75,4.7
-7.75,52.65,4.4
-7.75,52.55,5.4
-7.75,52.45,5.1
-7.75,52.35,4.1
-7.75,52.25,6
-7.75,52.15,6.6
-7.75,52.05,6.3
-7.75,51.95,6.2
-7.65,57.55,1.6
-7.65,56.85,8.1
-7.65,55.25,3.3
-7.65,55.15,3.6
-7.65,55.05,4.7
-7.65,54.95,4.8
-7.65,54.85,5.2
-7.65,54.75,5.5
-7.65,54.65,5.2
-7.65,54.55,3.7
-7.65,54.45,5
-7.65,54.35,5.3
-7.65,54.25,4.6
-7.65,54.15,4.5
-7.65,54.05,5
-7.65,53.95,5.4
-7.65,53.85,5
-7.65,53.75,4.1
-7.65,53.65,3.8
-7.65,53.55,4.9
-7.65,53.45,4.3
-7.65,53.35,4.2
-7.65,53.25,4.9
-7.65,53.15,4.8
-7.65,53.05,5.7
-7.65,52.95,6.5
-7.65,52.85,5.9
-7.65,52.75,4.4
-7.65,52.65,4.7
-7.65,52.55,5.6
-7.65,52.45,5.5
-7.65,52.35,5
-7.65,52.25,5.6
-7.65,52.15,6
-7.65,52.05,5.7
-7.65,51.95,5.6
-7.55,57.65,2.4
-7.55,57.55,4.2
-7.55,56.95,7.3
-7.55,55.25,4.6
-7.55,55.15,4.6
-7.55,55.05,4.2
-7.55,54.95,5.6
-7.55,54.85,5.2
-7.55,54.75,5
-7.55,54.65,5.3
-7.55,54.55,5.6
-7.55,54.45,5.6
-7.55,54.35,5.9
-7.55,54.25,5.7
-7.55,54.15,5.8
-7.55,54.05,5.2
-7.55,53.95,5.5
-7.55,53.85,5.2
-7.55,53.75,4.7
-7.55,53.65,3.8
-7.55,53.55,4
-7.55,53.45,4
-7.55,53.35,4
-7.55,53.25,4.9
-7.55,53.15,5
-7.55,53.05,5.6
-7.55,52.95,5.6
-7.55,52.85,6.3
-7.55,52.75,5
-7.55,52.65,5.1
-7.55,52.55,6.2
-7.55,52.45,5.5
-7.55,52.35,4.9
-7.55,52.25,5.7
-7.55,52.15,6.9
-7.55,52.05,6.8
-7.55,51.95,3.2
-7.45,57.65,3.7
-7.45,57.55,5.1
-7.45,57.35,4.6
-7.45,57.25,5
-7.45,57.15,4.9
-7.45,57.05,4.8
-7.45,56.95,2.3
-7.45,55.25,4.7
-7.45,55.15,6.4
-7.45,55.05,5
-7.45,54.95,5.7
-7.45,54.85,5.4
-7.45,54.75,5.1
-7.45,54.65,5.3
-7.45,54.55,5.6
-7.45,54.45,5
-7.45,54.35,6.1
-7.45,54.25,5.6
-7.45,54.15,6
-7.45,54.05,5.3
-7.45,53.95,5.1
-7.45,53.85,6.3
-7.45,53.75,5.6
-7.45,53.65,4.5
-7.45,53.55,3.9
-7.45,53.45,4.3
-7.45,53.35,3.9
-7.45,53.25,4.8
-7.45,53.15,4.7
-7.45,53.05,5.6
-7.45,52.95,6.2
-7.45,52.85,6.5
-7.45,52.75,5.3
-7.45,52.65,5.7
-7.45,52.55,5.9
-7.45,52.45,5.5
-7.45,52.35,5.6
-7.45,52.25,6.1
-7.45,52.15,6
-7.35,57.65,3.6
-7.35,57.55,4
-7.35,57.45,5.3
-7.35,57.35,4
-7.35,57.25,4.8
-7.35,57.15,4.1
-7.35,56.95,5.2
-7.35,55.35,4.8
-7.35,55.25,5.2
-7.35,55.15,4.1
-7.35,55.05,4.7
-7.35,54.95,5.2
-7.35,54.85,4.9
-7.35,54.75,5.1
-7.35,54.65,4.5
-7.35,54.55,5.1
-7.35,54.45,6.3
-7.35,54.35,5.8
-7.35,54.25,5.4
-7.35,54.15,5.3
-7.35,54.05,5.9
-7.35,53.95,6.3
-7.35,53.85,6.5
-7.35,53.75,5.2
-7.35,53.65,4.7
-7.35,53.55,4.3
-7.35,53.45,4.4
-7.35,53.35,4.2
-7.35,53.25,4.8
-7.35,53.15,5.4
-7.35,53.05,5.6
-7.35,52.95,6.5
-7.35,52.85,6.6
-7.35,52.75,5
-7.35,52.65,5.8
-7.35,52.55,6.3
-7.35,52.45,5.6
-7.35,52.35,5.8
-7.35,52.25,7.6
-7.35,52.15,7.1
-7.25,57.75,2.9
-7.25,57.65,3.6
-7.25,57.55,5.4
-7.25,57.45,8.3
-7.25,57.35,4.3
-7.25,57.25,3.6
-7.25,57.15,3.4
-7.25,57.05,4.7
-7.25,55.35,5.3
-7.25,55.25,4.3
-7.25,55.15,4
-7.25,55.05,5.3
-7.25,54.95,4.9
-7.25,54.85,4.8
-7.25,54.75,5.1
-7.25,54.65,4.7
-7.25,54.55,4.8
-7.25,54.45,6.1
-7.25,54.35,6.1
-7.25,54.25,6.3
-7.25,54.15,4.9
-7.25,54.05,5.2
-7.25,53.95,5.9
-7.25,53.85,5.9
-7.25,53.75,5
-7.25,53.65,4.6
-7.25,53.55,5.7
-7.25,53.45,5.6
-7.25,53.35,4.9
-7.25,53.25,4.6
-7.25,53.15,5.4
-7.25,53.05,5.3
-7.25,52.95,6.3
-7.25,52.85,6.8
-7.25,52.75,4.9
-7.25,52.65,5.6
-7.25,52.55,6.7
-7.25,52.45,5.7
-7.25,52.35,6.7
-7.25,52.25,6.8
-7.25,52.15,6.7
-7.15,58.15,3.7
-7.15,58.05,2.8
-7.15,57.85,3.6
-7.15,57.75,2.8
-7.15,57.65,3.4
-7.15,57.55,3.3
-7.15,57.45,5.6
-7.15,57.25,2.5
-7.15,55.35,5
-7.15,55.25,3.4
-7.15,55.15,4.3
-7.15,55.05,4.9
-7.15,54.95,4.7
-7.15,54.85,4.3
-7.15,54.75,4.2
-7.15,54.65,4.9
-7.15,54.55,5.2
-7.15,54.45,5.7
-7.15,54.35,6.5
-7.15,54.25,5.9
-7.15,54.15,4.6
-7.15,54.05,4.8
-7.15,53.95,5.7
-7.15,53.85,5.6
-7.15,53.75,5.7
-7.15,53.65,5.3
-7.15,53.55,4.7
-7.15,53.45,4.9
-7.15,53.35,4.2
-7.15,53.25,4.2
-7.15,53.15,5.3
-7.15,53.05,4.8
-7.15,52.95,5.8
-7.15,52.85,6.4
-7.15,52.75,5
-7.15,52.65,6
-7.15,52.55,6.1
-7.15,52.45,6.2
-7.15,52.35,6.3
-7.15,52.25,6.8
-7.15,52.15,6.6
-7.05,58.25,3.4
-7.05,58.15,3.2
-7.05,58.05,2.9
-7.05,57.95,1.1
-7.05,57.85,2.6
-7.05,57.75,2.2
-7.05,57.65,3.1
-7.05,55.25,3.5
-7.05,55.15,4.1
-7.05,55.05,4.9
-7.05,54.95,4.2
-7.05,54.85,3.9
-7.05,54.75,3.3
-7.05,54.65,4.4
-7.05,54.55,5.4
-7.05,54.45,5.7
-7.05,54.35,6.1
-7.05,54.25,6.4
-7.05,54.15,5.3
-7.05,54.05,5
-7.05,53.95,5.1
-7.05,53.85,4.9
-7.05,53.75,5
-7.05,53.65,5.2
-7.05,53.55,4.7
-7.05,53.45,4.6
-7.05,53.35,4
-7.05,53.25,4.1
-7.05,53.15,6
-7.05,53.05,6
-7.05,52.95,6.4
-7.05,52.85,4.9
-7.05,52.75,4.6
-7.05,52.65,5.1
-7.05,52.55,5.5
-7.05,52.45,5.9
-7.05,52.35,6.1
-7.05,52.25,7.3
-7.05,52.15,6.3
-6.95,58.25,3.4
-6.95,58.15,2.8
-6.95,58.05,2
-6.95,57.95,1
-6.95,57.85,3.2
-6.95,57.75,3.4
-6.95,56.55,2.2
-6.95,56.45,4.4
-6.95,55.25,3.8
-6.95,55.15,4
-6.95,55.05,4.4
-6.95,54.95,4.9
-6.95,54.85,4
-6.95,54.75,3.1
-6.95,54.65,3.6
-6.95,54.55,5
-6.95,54.45,7.1
-6.95,54.35,6.9
-6.95,54.25,7.5
-6.95,54.15,5.7
-6.95,54.05,5.2
-6.95,53.95,5.2
-6.95,53.85,4.4
-6.95,53.75,5.1
-6.95,53.65,4.7
-6.95,53.55,4.7
-6.95,53.45,4.6
-6.95,53.35,4
-6.95,53.25,4
-6.95,53.15,5.6
-6.95,53.05,5.9
-6.95,52.95,6.2
-6.95,52.85,5.1
-6.95,52.75,4.5
-6.95,52.65,5
-6.95,52.55,4.8
-6.95,52.45,5.6
-6.95,52.35,6.8
-6.95,52.25,7.8
-6.95,52.15,6.5
-6.85,58.25,2.9
-6.85,58.15,3.8
-6.85,58.05,1.7
-6.85,57.95,1.9
-6.85,57.85,4
-6.85,57.75,4
-6.85,56.55,3.9
-6.85,56.45,4.6
-6.85,55.15,4
-6.85,55.05,4.5
-6.85,54.95,4.8
-6.85,54.85,4.3
-6.85,54.75,3.6
-6.85,54.65,3.8
-6.85,54.55,6.7
-6.85,54.45,7.1
-6.85,54.35,7.6
-6.85,54.25,7
-6.85,54.15,6.9
-6.85,54.05,6.2
-6.85,53.95,5.9
-6.85,53.85,5.3
-6.85,53.75,5.2
-6.85,53.65,4.5
-6.85,53.55,4.5
-6.85,53.45,4.5
-6.85,53.35,4.7
-6.85,53.25,4.2
-6.85,53.15,4.6
-6.85,53.05,5.8
-6.85,52.95,5.8
-6.85,52.85,5.2
-6.85,52.75,5.1
-6.85,52.65,4.7
-6.85,52.55,5.4
-6.85,52.45,5.7
-6.85,52.35,6.7
-6.85,52.25,7.6
-6.85,52.15,6.8
-6.75,58.35,3.2
-6.75,58.25,3.5
-6.75,58.15,4.4
-6.75,58.05,2.9
